date,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,year,month,day,objectid,expected_tanker_capacity,tanker_capacity_loss,tanker_capacity_shortfall_fraction,severe_flow_shortfall,flow_episode_id,episode_onset,target_flow_episode_onset_next_1d,target_flow_episode_onset_next_3d,target_flow_episode_onset_next_7d,episode_tanker_capacity_loss
2019-04-28,chokepoint6,Strait of Hormuz,11,13,5,2,42,31,73,477531,379400,29978,2673,3222397,889583,4111980,2019,4,28,14550,2519171.5313289315,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-04-29,chokepoint6,Strait of Hormuz,15,19,4,4,52,42,94,422281,735097,22215,11153,2317026,1190748,3507774,2019,4,29,14551,2562259.927456548,245233.92745654797,0.09571001163023371,0,0,0,0.0,0.0,0.0,
2019-04-30,chokepoint6,Strait of Hormuz,6,11,2,2,33,21,54,246454,363498,8471,6930,1849085,625355,2474440,2019,4,30,14552,2440560.048320522,591475.0483205221,0.24235218007749787,0,0,0,0.0,0.0,0.0,
2019-05-01,chokepoint6,Strait of Hormuz,7,19,3,1,51,30,81,215834,394422,23836,0,1743576,634093,2377669,2019,5,1,14553,2567943.0,824367.0,0.32102231241114,1,0,0,0.0,0.0,0.0,
2019-05-02,chokepoint6,Strait of Hormuz,10,12,7,2,46,31,77,500040,250876,9436,3859,2372706,764212,3136919,2019,5,2,14554,2663124.642431453,290418.64243145287,0.10905184000937278,0,0,0,0.0,0.0,0.0,
2019-05-03,chokepoint6,Strait of Hormuz,17,19,7,1,46,44,90,627477,463600,55129,0,2458929,1146207,3605137,2019,5,3,14555,2661502.0422637714,202573.0422637714,0.07611230013991294,0,0,0,0.0,0.0,0.0,
2019-05-04,chokepoint6,Strait of Hormuz,8,10,3,1,41,22,63,411854,493418,45392,0,3518777,950665,4469443,2019,5,4,14556,2699326.8299470767,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-05,chokepoint6,Strait of Hormuz,11,11,2,0,30,24,54,435404,519894,4934,0,1599252,960233,2559486,2019,5,5,14557,2520739.175339339,921487.1753393388,0.36556228599703866,1,0,0,0.0,0.0,0.0,
2019-05-06,chokepoint6,Strait of Hormuz,8,18,1,2,37,29,66,366124,559881,0,2277,2150731,928283,3079015,2019,5,6,14558,2566130.2975145313,415399.2975145313,0.16187771054216277,0,0,0,0.0,0.0,0.0,
2019-05-07,chokepoint6,Strait of Hormuz,9,8,4,3,49,24,73,348480,112725,17758,5299,1962989,484264,2447254,2019,5,7,14559,2440625.627333875,477636.6273338748,0.19570253708088867,0,0,0,0.0,0.0,0.0,
2019-05-08,chokepoint6,Strait of Hormuz,15,19,2,1,50,37,87,317814,503828,6409,2761,2724319,830814,3555134,2019,5,8,14560,2553192.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-09,chokepoint6,Strait of Hormuz,14,16,6,1,44,37,81,338357,443238,33195,6223,2147060,821014,2968075,2019,5,9,14561,2638503.5613109446,491443.5613109446,0.18625844153371926,0,0,0,0.0,0.0,0.0,
2019-05-10,chokepoint6,Strait of Hormuz,10,10,0,0,40,20,60,528093,127745,0,0,1293036,655838,1948875,2019,5,10,14562,2657891.14564108,1364855.14564108,0.5135105506030341,1,0,0,0.0,0.0,0.0,
2019-05-11,chokepoint6,Strait of Hormuz,14,16,0,1,50,31,81,540154,529388,0,3944,1988602,1073487,3062089,2019,5,11,14563,2654081.477476516,665479.4774765158,0.2507381491954985,0,0,0,0.0,0.0,0.0,
2019-05-12,chokepoint6,Strait of Hormuz,11,11,4,2,57,28,85,280249,352642,9328,2193,2567430,644414,3211844,2019,5,12,14564,2516869.6370243574,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-13,chokepoint6,Strait of Hormuz,11,14,2,2,47,29,76,453462,231322,8443,3209,2383458,696437,3079895,2019,5,13,14565,2551458.267255995,168000.26725599496,0.0658448031120154,0,0,0,0.0,0.0,0.0,
2019-05-14,chokepoint6,Strait of Hormuz,14,10,4,2,28,30,58,361814,317295,36636,13095,1697004,728841,2425846,2019,5,14,14566,2426605.974783642,729601.9747836422,0.30066767426001,1,0,0,0.0,0.0,0.0,
2019-05-15,chokepoint6,Strait of Hormuz,6,16,0,1,47,23,70,317139,469899,0,0,2828230,787039,3615269,2019,5,15,14567,2564001.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-16,chokepoint6,Strait of Hormuz,8,14,1,1,58,24,82,208747,435541,0,3209,2918123,647498,3565621,2019,5,16,14568,2653676.141080569,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-17,chokepoint6,Strait of Hormuz,14,20,4,3,47,41,88,435000,685092,10567,3362,2419184,1134022,3553207,2019,5,17,14569,2658422.220746424,239238.22074642405,0.08999255982717878,0,0,0,0.0,0.0,0.0,
2019-05-18,chokepoint6,Strait of Hormuz,14,16,0,3,51,33,84,548375,458179,0,2711,2489789,1009266,3499055,2019,5,18,14570,2696130.7922397833,206341.79223978333,0.07653256022804701,0,0,0,0.0,0.0,0.0,
2019-05-19,chokepoint6,Strait of Hormuz,9,7,4,2,42,22,64,315917,88578,47428,0,2645047,451924,3096972,2019,5,19,14571,2520671.443694556,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-20,chokepoint6,Strait of Hormuz,11,14,0,4,48,29,77,386711,383036,0,0,2342200,769748,3111948,2019,5,20,14572,2569172.230500976,226972.2305009761,0.08834449781388054,0,0,0,0.0,0.0,0.0,
2019-05-21,chokepoint6,Strait of Hormuz,7,10,1,2,35,20,55,319712,285421,22260,5703,2793845,633098,3426944,2019,5,21,14573,2500408.976578993,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-05-22,chokepoint6,Strait of Hormuz,9,9,4,2,35,24,59,291020,245129,41072,1602,1349228,578824,1928053,2019,5,22,14574,2567430.0,1218202.0,0.4744830433546387,1,0,0,0.0,0.0,0.0,
2019-05-23,chokepoint6,Strait of Hormuz,7,10,5,1,43,23,66,213759,149939,31480,0,2121730,395179,2516910,2019,5,23,14575,2718751.2344379476,597021.2344379476,0.21959391755876145,0,0,0,0.0,0.0,0.0,
2019-05-24,chokepoint6,Strait of Hormuz,14,11,5,3,42,33,75,483949,415592,35858,0,1465014,935399,2400414,2019,5,24,14576,2723540.5175814363,1258526.5175814363,0.46209208545171027,1,0,0,0.0,0.0,1.0,
2019-05-25,chokepoint6,Strait of Hormuz,16,16,1,1,52,34,86,617902,797259,3914,0,2939998,1419077,4359075,2019,5,25,14577,2699326.8299470767,0.0,0.0,0,0,0,0.0,0.0,1.0,
2019-05-26,chokepoint6,Strait of Hormuz,9,15,1,1,54,26,80,282282,719579,14260,0,2367234,1016121,3383356,2019,5,26,14578,2591637.5199202187,224403.51992021874,0.0865875409641109,0,0,0,0.0,0.0,1.0,
2019-05-27,chokepoint6,Strait of Hormuz,15,14,2,1,53,32,85,782317,524436,6243,0,3161050,1312997,4474047,2019,5,27,14579,2643250.893560166,0.0,0.0,0,0,0,0.0,0.0,1.0,
2019-05-28,chokepoint6,Strait of Hormuz,14,10,6,2,43,32,75,441691,194617,52157,0,1692234,688466,2380700,2019,5,28,14580,2500408.976578993,808174.9765789928,0.3232171153395557,1,0,0,0.0,1.0,1.0,
2019-05-29,chokepoint6,Strait of Hormuz,12,22,4,1,50,39,89,502963,513776,16183,0,2039626,1032923,3072549,2019,5,29,14581,2640169.0,600543.0,0.22746384795821784,0,0,0,0.0,1.0,1.0,
2019-05-30,chokepoint6,Strait of Hormuz,13,16,2,1,58,32,90,389039,338724,28500,2483,2640169,758747,3398917,2019,5,30,14582,2728386.783666389,88217.78366638906,0.03233331292854401,0,0,0,1.0,1.0,1.0,
2019-05-31,chokepoint6,Strait of Hormuz,14,16,3,0,49,33,82,490733,681704,31275,0,1649583,1203713,2853296,2019,5,31,14583,2737000.6316548972,1087417.6316548972,0.3973026601011057,1,6,1,0.0,0.0,0.0,2447287.959369365
2019-06-01,chokepoint6,Strait of Hormuz,6,11,1,2,36,20,56,215734,554264,2678,0,1417288,772677,2189965,2019,6,1,14584,2777158.327714468,1359870.327714468,0.4896625137082506,1,6,0,0.0,0.0,0.0,2447287.959369365
2019-06-02,chokepoint6,Strait of Hormuz,11,13,4,1,50,29,79,513019,397096,8067,5962,2272259,924145,3196405,2019,6,2,14585,2591637.5199202187,319378.51992021874,0.12323425535606944,0,0,0,0.0,0.0,0.0,
2019-06-03,chokepoint6,Strait of Hormuz,14,9,4,2,55,29,84,554669,312406,28561,464,4071825,896101,4967927,2019,6,3,14586,2643250.893560166,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-04,chokepoint6,Strait of Hormuz,8,19,3,3,60,33,93,316339,531418,25373,292,2381885,873424,3255309,2019,6,4,14587,2521387.6079084813,139502.60790848127,0.05532771219741189,0,0,0,0.0,0.0,0.0,
2019-06-05,chokepoint6,Strait of Hormuz,10,17,4,1,53,32,85,398865,472059,17213,0,1879902,888138,2768040,2019,6,5,14588,2655706.0,775804.0,0.2921272158891082,0,0,0,0.0,0.0,0.0,
2019-06-06,chokepoint6,Strait of Hormuz,16,17,2,0,38,35,73,429104,425256,0,0,425477,854360,1279838,2019,6,6,14589,2737431.220265201,2311954.220265201,0.8445707067084667,1,0,0,0.0,0.0,0.0,
2019-06-07,chokepoint6,Strait of Hormuz,14,14,5,0,44,33,77,631106,563111,10615,0,3407731,1204833,4612564,2019,6,7,14590,2746391.2403889657,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-08,chokepoint6,Strait of Hormuz,15,17,3,3,46,38,84,523384,668863,4365,5676,2764728,1202289,3967017,2019,6,8,14591,2788349.7094234163,23621.709423416294,0.008471573469993785,0,0,0,0.0,0.0,0.0,
2019-06-09,chokepoint6,Strait of Hormuz,8,14,4,4,45,30,75,430110,245388,7598,2912,1192375,686009,1878385,2019,6,9,14592,2609058.295281957,1416683.295281957,0.5429864475791094,1,0,0,0.0,0.0,0.0,
2019-06-10,chokepoint6,Strait of Hormuz,13,23,1,3,57,40,97,376811,501639,3043,0,3023499,881494,3904993,2019,6,10,14593,2656111.15492763,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-11,chokepoint6,Strait of Hormuz,8,17,5,4,47,34,81,232242,420724,28786,5088,2655706,686843,3342549,2019,6,11,14594,2547108.83745,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-12,chokepoint6,Strait of Hormuz,6,13,0,2,46,21,67,273494,233590,0,0,2357276,507084,2864361,2019,6,12,14595,2679981.0,322705.0,0.12041316710827428,0,0,0,0.0,0.0,1.0,
2019-06-13,chokepoint6,Strait of Hormuz,10,8,5,1,41,24,65,430769,121228,58582,0,1862675,610580,2473256,2019,6,13,14596,2770699.907128266,908024.9071282661,0.32772401832192727,1,0,0,0.0,0.0,1.0,
2019-06-14,chokepoint6,Strait of Hormuz,12,22,0,1,45,35,80,410083,622179,0,3747,2054180,1036010,3090191,2019,6,14,14597,2774407.7814726504,720227.7814726504,0.2595969439973077,0,0,0,0.0,0.0,1.0,
2019-06-15,chokepoint6,Strait of Hormuz,18,15,2,1,49,36,85,682264,533324,0,2013,3203898,1217602,4421501,2019,6,15,14598,2815026.7547804816,0.0,0.0,0,0,0,0.0,0.0,1.0,
2019-06-16,chokepoint6,Strait of Hormuz,16,8,4,0,69,28,97,434083,378262,20880,0,4245394,833226,5078621,2019,6,16,14599,2630717.69734184,0.0,0.0,0,0,0,0.0,1.0,1.0,
2019-06-17,chokepoint6,Strait of Hormuz,10,15,1,1,47,27,74,451268,867395,0,0,2192748,1318663,3511412,2019,6,17,14600,2678161.1717955363,485413.1717955363,0.1812486779763511,0,0,0,0.0,1.0,1.0,
2019-06-18,chokepoint6,Strait of Hormuz,11,18,2,1,43,32,75,341289,903111,2418,0,2967846,1246819,4214665,2019,6,18,14601,2563388.589909693,0.0,0.0,0,0,0,1.0,1.0,1.0,
2019-06-19,chokepoint6,Strait of Hormuz,10,16,0,4,51,30,81,333633,677764,0,4035,1231263,1015433,2246697,2019,6,19,14602,2697110.0,1465847.0,0.5434880297800238,1,7,1,0.0,0.0,0.0,4188781.991789957
2019-06-20,chokepoint6,Strait of Hormuz,11,13,5,3,45,32,77,376269,326742,38362,6835,1486181,748209,2234391,2019,6,20,14603,2791522.1595310834,1305341.1595310834,0.4676090981668414,1,7,0,0.0,0.0,0.0,4188781.991789957
2019-06-21,chokepoint6,Strait of Hormuz,14,17,1,3,42,35,77,668431,458823,29329,11900,2648921,1168484,3817405,2019,6,21,14604,2775580.701734551,126659.70173455123,0.04563358638983094,0,7,0,0.0,0.0,0.0,4188781.991789957
2019-06-22,chokepoint6,Strait of Hormuz,14,14,6,2,50,36,86,547500,584808,78881,2577,1545248,1213767,2759015,2019,6,22,14605,2836182.1305243224,1290934.1305243224,0.45516616039241053,1,7,0,0.0,0.0,0.0,4188781.991789957
2019-06-23,chokepoint6,Strait of Hormuz,12,10,4,1,43,27,70,743972,323062,27644,0,2521295,1094679,3615975,2019,6,23,14606,2647531.832754654,126236.83275465388,0.04768094992962157,0,0,0,0.0,0.0,0.0,
2019-06-24,chokepoint6,Strait of Hormuz,11,15,3,4,69,33,102,474857,475901,3389,6990,2657916,961138,3619055,2019,6,24,14607,2695174.611051195,37258.611051194835,0.013824191908910464,0,0,0,0.0,0.0,0.0,
2019-06-25,chokepoint6,Strait of Hormuz,15,12,3,0,63,30,93,511402,501303,10515,0,3645780,1023221,4669001,2019,6,25,14608,2548185.6638576617,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-26,chokepoint6,Strait of Hormuz,10,13,5,2,51,30,81,358122,433669,45360,3070,3106980,840222,3947203,2019,6,26,14609,2697006.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-27,chokepoint6,Strait of Hormuz,15,14,5,1,51,35,86,588381,350457,16539,0,2053476,955378,3008855,2019,6,27,14610,2747311.6885377374,693835.6885377374,0.25255077224493333,0,0,0,0.0,0.0,0.0,
2019-06-28,chokepoint6,Strait of Hormuz,13,16,3,2,45,34,79,446984,674781,3121,0,2810390,1124887,3935278,2019,6,28,14611,2792032.6424248633,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-06-29,chokepoint6,Strait of Hormuz,10,9,8,0,57,27,84,479568,243001,46620,0,1812900,769190,2582091,2019,6,29,14612,2831712.50748886,1018812.5074888598,0.3597867032032622,1,0,0,0.0,0.0,0.0,
2019-06-30,chokepoint6,Strait of Hormuz,21,20,3,2,53,46,99,749402,618119,8211,0,3022622,1375733,4398355,2019,6,30,14613,2647531.832754654,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-01,chokepoint6,Strait of Hormuz,15,14,2,3,56,34,90,511210,426972,4243,13175,2697110,955602,3652712,2019,7,1,14614,2695278.540430495,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-02,chokepoint6,Strait of Hormuz,14,9,11,2,37,36,73,479304,193648,11645,341,1462444,684939,2147383,2019,7,2,14615,2563289.7461794224,1100845.7461794224,0.4294659812922946,1,0,0,0.0,0.0,0.0,
2019-07-03,chokepoint6,Strait of Hormuz,12,18,4,3,65,37,102,271229,623125,59088,464,2946298,953908,3900206,2019,7,3,14616,2697110.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-04,chokepoint6,Strait of Hormuz,22,25,3,1,48,51,99,816395,990415,2838,0,3519533,1809648,5329182,2019,7,4,14617,2770699.907128266,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-05,chokepoint6,Strait of Hormuz,12,19,4,5,62,40,102,391598,787296,21414,633,3891337,1200942,5092279,2019,7,5,14618,2752151.2830519974,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-06,chokepoint6,Strait of Hormuz,18,20,5,1,59,44,103,679974,370510,50131,0,1711922,1100616,2812539,2019,7,6,14619,2781225.8211698076,1069303.8211698076,0.3844721320471738,1,0,0,0.0,0.0,0.0,
2019-07-07,chokepoint6,Strait of Hormuz,15,20,3,2,46,40,86,390128,683874,31668,5034,2093153,1110705,3203858,2019,7,7,14620,2578016.587992599,484863.58799259877,0.18807620953678314,0,0,0,0.0,0.0,0.0,
2019-07-08,chokepoint6,Strait of Hormuz,12,13,6,2,46,33,79,383404,285870,22795,6154,1803162,698225,2501387,2019,7,8,14621,2621619.5921723256,818457.5921723256,0.3121954057011511,1,0,0,0.0,0.0,0.0,
2019-07-09,chokepoint6,Strait of Hormuz,10,17,6,2,56,35,91,236666,370901,25723,2973,2037901,636264,2674165,2019,7,9,14622,2491046.384397287,453145.3843972869,0.1819096534033132,0,0,0,0.0,0.0,0.0,
2019-07-10,chokepoint6,Strait of Hormuz,12,18,0,3,42,33,75,398309,407774,0,0,2620994,806083,3427078,2019,7,10,14623,2620994.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-11,chokepoint6,Strait of Hormuz,12,17,3,4,50,36,86,384706,470965,32123,15914,2072698,903709,2976407,2019,7,11,14624,2693743.6565980655,621045.6565980655,0.2305511346920016,0,0,0,0.0,0.0,0.0,
2019-07-12,chokepoint6,Strait of Hormuz,17,12,9,1,57,39,96,582307,293413,31513,1692,3294508,908927,4203436,2019,7,12,14625,2698488.8870273926,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-13,chokepoint6,Strait of Hormuz,15,15,2,2,57,34,91,717900,530560,10900,0,2809206,1259361,4068567,2019,7,13,14626,2731611.6405454865,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-14,chokepoint6,Strait of Hormuz,11,17,7,2,40,37,77,396028,559692,70468,6153,1998625,1032342,3030968,2019,7,14,14627,2536071.0675112545,537446.0675112545,0.21192074401868843,0,0,0,0.0,0.0,0.0,
2019-07-15,chokepoint6,Strait of Hormuz,15,18,6,2,46,41,87,446320,801288,17061,289,2102855,1264960,3367816,2019,7,15,14628,2573208.487837458,470353.48783745803,0.18278872079764757,0,0,0,0.0,0.0,0.0,
2019-07-16,chokepoint6,Strait of Hormuz,8,14,5,3,47,30,77,300510,476609,53005,5226,2442434,835353,3277788,2019,7,16,14629,2472677.60771514,30243.607715140097,0.012231116430534785,0,0,0,0.0,0.0,0.0,
2019-07-17,chokepoint6,Strait of Hormuz,14,10,2,3,47,29,76,384522,415821,8197,1952,2165205,810494,2975699,2019,7,17,14630,2620994.0,455789.0,0.17389929164278894,0,0,0,0.0,0.0,0.0,
2019-07-18,chokepoint6,Strait of Hormuz,10,13,4,2,40,29,69,379067,162798,43550,2013,1685186,587430,2272617,2019,7,18,14631,2688598.289844697,1003412.2898446969,0.37321019418734275,1,0,0,0.0,0.0,0.0,
2019-07-19,chokepoint6,Strait of Hormuz,13,8,5,0,44,26,70,409441,170719,12766,0,2065696,592927,2658624,2019,7,19,14632,2674591.542521027,608895.5425210269,0.22765926416827437,0,0,0,0.0,0.0,0.0,
2019-07-20,chokepoint6,Strait of Hormuz,17,14,8,2,39,41,80,670230,330794,40347,4635,2539643,1046007,3585651,2019,7,20,14633,2703567.5646053413,163924.5646053413,0.0606326865107477,0,0,0,0.0,0.0,0.0,
2019-07-21,chokepoint6,Strait of Hormuz,11,14,4,4,54,33,87,418336,436235,8425,6429,2176215,869426,3045641,2019,7,21,14634,2514460.7463533874,338245.74635338737,0.13452019358183676,0,0,0,0.0,0.0,0.0,
2019-07-22,chokepoint6,Strait of Hormuz,20,11,0,6,46,37,83,509503,235048,0,2614,2583562,747167,3330730,2019,7,22,14635,2586610.381162429,3048.3811624292284,0.001178523516579748,0,0,0,0.0,0.0,0.0,
2019-07-23,chokepoint6,Strait of Hormuz,6,15,3,0,47,24,71,181440,873243,0,0,2649431,1054684,3704115,2019,7,23,14636,2436768.821012348,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-24,chokepoint6,Strait of Hormuz,10,5,3,2,47,20,67,360768,282240,30617,0,2485801,673626,3159427,2019,7,24,14637,2588368.0,102567.0,0.03962612735128854,0,0,0,0.0,0.0,0.0,
2019-07-25,chokepoint6,Strait of Hormuz,16,14,4,3,53,37,90,435030,605042,24968,3185,2267083,1068227,3335310,2019,7,25,14638,2708571.0761958435,441488.0761958435,0.16299667380924276,0,0,0,0.0,0.0,0.0,
2019-07-26,chokepoint6,Strait of Hormuz,14,10,4,1,44,29,73,574744,291266,11319,4812,2807478,882143,3689621,2019,7,26,14639,2732534.631646213,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-07-27,chokepoint6,Strait of Hormuz,11,9,2,1,38,23,61,374100,222679,9460,2302,1280229,608541,1888771,2019,7,27,14640,2719605.500209449,1439376.5002094489,0.5292592988573512,1,0,0,0.0,0.0,0.0,
2019-07-28,chokepoint6,Strait of Hormuz,14,10,3,1,46,28,74,546147,219848,8730,0,1926540,774726,2701266,2019,7,28,14641,2590928.7916951007,664388.7916951007,0.25642881187036715,0,0,0,0.0,0.0,0.0,
2019-07-29,chokepoint6,Strait of Hormuz,13,20,3,1,45,37,82,447039,804961,44609,0,2320599,1296610,3617209,2019,7,29,14642,2598307.432938493,277708.43293849286,0.10688051360589967,0,0,0,0.0,0.0,0.0,
2019-07-30,chokepoint6,Strait of Hormuz,10,19,3,1,43,33,76,360139,574574,7473,0,1806784,942187,2748971,2019,7,30,14643,2471162.637464644,664378.6374646439,0.268852655584936,0,0,0,0.0,0.0,0.0,
2019-07-31,chokepoint6,Strait of Hormuz,14,14,0,4,42,32,74,503266,390622,0,10398,2949083,904287,3853370,2019,7,31,14644,2600073.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-01,chokepoint6,Strait of Hormuz,12,13,2,3,54,30,84,462976,360757,15599,289,1934992,839623,2774615,2019,8,1,14645,2674854.9212058033,739862.9212058033,0.2765992709886034,0,0,0,0.0,0.0,0.0,
2019-08-02,chokepoint6,Strait of Hormuz,15,14,4,3,48,36,84,650174,375694,8222,6513,2109404,1040604,3150008,2019,8,2,14646,2691684.293133772,582280.293133772,0.21632562727327015,0,0,0,0.0,0.0,0.0,
2019-08-03,chokepoint6,Strait of Hormuz,13,12,5,4,55,34,89,593955,598598,25783,5883,2924440,1224220,4148661,2019,8,3,14647,2771278.6262818654,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-04,chokepoint6,Strait of Hormuz,13,13,6,2,59,34,93,352129,155618,39245,0,2600073,546993,3147067,2019,8,4,14648,2590928.7916951007,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-05,chokepoint6,Strait of Hormuz,10,11,1,1,42,23,65,322855,320351,15967,1679,1714567,660853,2375421,2019,8,5,14649,2637740.637815338,923173.6378153381,0.34998650912848667,1,0,0,0.0,0.0,0.0,
2019-08-06,chokepoint6,Strait of Hormuz,16,16,0,2,52,34,86,415578,445482,0,289,2540766,861351,3402117,2019,8,6,14650,2518073.49168296,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-07,chokepoint6,Strait of Hormuz,14,19,5,2,53,40,93,364733,752105,28987,3320,2439662,1149146,3588808,2019,8,7,14651,2649431.0,209769.0,0.07917511344888771,0,0,0,0.0,0.0,0.0,
2019-08-08,chokepoint6,Strait of Hormuz,9,10,7,5,53,31,84,243603,293375,53600,12184,2696775,602763,3299538,2019,8,8,14652,2736044.3790956847,39269.37909568474,0.014352610431218233,0,0,0,0.0,0.0,0.0,
2019-08-09,chokepoint6,Strait of Hormuz,12,19,4,1,43,36,79,575173,489887,16946,0,2914046,1082008,3996054,2019,8,9,14653,2756898.8667422673,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-10,chokepoint6,Strait of Hormuz,8,20,1,1,58,30,88,385626,519411,4720,0,2865393,909757,3775150,2019,8,10,14654,2783219.669923471,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-11,chokepoint6,Strait of Hormuz,16,15,5,1,39,37,76,662681,335537,13084,0,2251066,1011303,3262370,2019,8,11,14655,2598911.3095990648,347845.30959906476,0.13384270110114954,0,0,0,0.0,0.0,0.0,
2019-08-12,chokepoint6,Strait of Hormuz,15,14,3,1,45,33,78,427447,677668,6808,0,2037012,1111924,3148936,2019,8,12,14656,2644410.105867747,607398.1058677472,0.2296913419442682,0,0,0,0.0,0.0,0.0,
2019-08-13,chokepoint6,Strait of Hormuz,12,11,1,1,50,25,75,391508,224563,741,0,2360768,616813,2977582,2019,8,13,14657,2515009.3360445662,154241.33604456624,0.061328335379918074,0,0,0,0.0,0.0,0.0,
2019-08-14,chokepoint6,Strait of Hormuz,14,12,2,1,50,29,79,597647,384523,0,0,2218088,982171,3200259,2019,8,14,14658,2647579.0,429491.0,0.16222027746858544,0,0,0,0.0,0.0,0.0,
2019-08-15,chokepoint6,Strait of Hormuz,12,17,3,2,39,34,73,440797,540695,36862,3743,2562268,1022100,3584369,2019,8,15,14659,2744121.540482375,181853.54048237484,0.06627022083373456,0,0,0,0.0,0.0,0.0,
2019-08-16,chokepoint6,Strait of Hormuz,11,8,2,1,46,22,68,537828,303549,42774,5270,2253126,889422,3142548,2019,8,16,14660,2735002.6297965846,481876.6297965846,0.17618872630935062,0,0,0,0.0,0.0,0.0,
2019-08-17,chokepoint6,Strait of Hormuz,14,11,4,1,50,30,80,517151,274284,45870,0,2646207,837306,3483514,2019,8,17,14661,2776370.8677011733,130163.8677011733,0.046882737899115255,0,0,0,0.0,0.0,0.0,
2019-08-18,chokepoint6,Strait of Hormuz,10,13,6,2,55,31,86,388064,400705,35702,3788,2675883,828261,3504144,2019,8,18,14662,2597564.5296477317,0.0,0.0,0,0,0,0.0,0.0,0.0,
2019-08-19,chokepoint6,Strait of Hormuz,15,14,1,2,48,32,80,496606,341125,7191,0,2238762,844923,3083685,2019,8,19,14663,2644410.105867747,405648.1058677472,0.15339833445941103,0,0,0,0.0,0.0,0.0,
2019-08-20,chokepoint6,Strait of Hormuz,11,9,1,3,35,24,59,419547,371250,6814,12088,2271474,809701,3081175,2019,8,20,14664,2522406.458666657,250932.4586666571,0.09948137335459405,0,0,0,0.0,0.0,0.0,
2019-08-21,chokepoint6,Strait of Hormuz,8,18,2,2,57,30,87,305885,545037,17199,6618,2135314,874740,3010054,2019,8,21,14665,2663068.0,527754.0,0.1981751874154171,0,0,0,0.0,0.0,0.0,
2019-08-22,chokepoint6,Strait of Hormuz,10,11,3,0,40,24,64,405203,207628,6039,0,1898292,618871,2517164,2019,8,22,14666,2742669.5942505044,844377.5942505044,0.30786704895864403,1,0,0,0.0,0.0,0.0,
