evidence_id,file_sha256,relative_path,episode_bindings,window_bindings,source_class,artifact_kind,source_url,extract_status,text_object,original_metadata_rows,normalized_text_sha256,bytes
EV-4FB342DDD484,2f04dc2e326ee39beb99140975cc97b15fc319d8bb0ba096289357d1f274d77e,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-3.html,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/2f04dc2e326ee39beb99140975cc97b15fc319d8bb0ba096289357d1f274d77e.json,,49c11c2290744bb5c2b3afb938c95c20594e72271b4322b32cd519d155900897,241703
EV-6AA6A90B1600,1559dadb287d448ac38385e6adffa9fbd878c2ef89a3e18a52143edd274beaee,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-3.pdf,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/1559dadb287d448ac38385e6adffa9fbd878c2ef89a3e18a52143edd274beaee.json,,4f994a7b81907bc84b6a910e3869467355253e763d371808bc50cec8b9d187f1,4149798
EV-548CC58A77B8,58234b1d221cb723a55a72d3b0059bfe2ddd23324e5d996ef1a692719df86844,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-4.html,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/58234b1d221cb723a55a72d3b0059bfe2ddd23324e5d996ef1a692719df86844.json,,769aed36ea2bb6ef4c7e545823f7293720628f4987137f5c6503b79d65f7f4e8,241884
EV-E291BF9B5880,4af5aa16c40edf2c03e98b030b8b2831115ea777c65e4ffc114c528b232b89ff,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-4.pdf,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/4af5aa16c40edf2c03e98b030b8b2831115ea777c65e4ffc114c528b232b89ff.json,,1aa82e16aa96b57b6555be50e8a0a171c44432b5d2bf86855f6090a6fb9f9531,480529
EV-6E9B18A3721B,8352c97a472f322555cf261558bfe007382a6fe868bf490e9bd6dd8142b97783,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-5.html,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/8352c97a472f322555cf261558bfe007382a6fe868bf490e9bd6dd8142b97783.json,,bc5d1f6e244dfccea87ce7326167c4d6dd6f3e391b279cbc52bc159c89ad1424,243453
EV-EEFBE7FC9D71,abc95a8e13ccac56fe27e156fd6c9e9adff9f5cca7d73fe52da541d01df3dc74,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-5.pdf,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/abc95a8e13ccac56fe27e156fd6c9e9adff9f5cca7d73fe52da541d01df3dc74.json,,26611c0c9d354422e20d428684c9c01cd8086c5a1a2ec9d0ebf047c9db9ef989,484788
EV-8E067012A3DA,fabefba10abb6c159cdb7b33e28ea4bd03dfcea4500185a6bc526dcd5f32b239,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-6.html,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/fabefba10abb6c159cdb7b33e28ea4bd03dfcea4500185a6bc526dcd5f32b239.json,,dc87dd8e471c07f9c4590d1c5b51f73d814500f393a0f908f36c256afbc4efdd,242847
EV-F6A7AD8C7B68,74456b4993c0dc04af4e73fb9cb1abe468ed34c3451118e7dce64a4289261c6a,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-6.pdf,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/74456b4993c0dc04af4e73fb9cb1abe468ed34c3451118e7dce64a4289261c6a.json,,4e1a91b21336a3458ef61be39973725245bf51201b331cfcb9ce17930071b326,4621219
EV-056DB30681C3,7e0e84cc01372ab6c46d2acbe2b4b40ed83b919b0421bd25fa437a1fe168c3e7,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-7.html,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/7e0e84cc01372ab6c46d2acbe2b4b40ed83b919b0421bd25fa437a1fe168c3e7.json,,8f3e9da35705a2127e479572c0faef41fa86742bb3dfba079581bf7b181557cf,236688
EV-1E0FA70B7825,756c2e42af9259abb442338022f392bea7308ae6b4ee13712d49e2fe6088f3c1,E031/GARD/onset/automated_pending/E031_GARD_onset__search-war-risk/20260914T001409183872Z_vtgl37ir/E031_GARD_onset__search-war-risk__page-7.pdf,E031,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/756c2e42af9259abb442338022f392bea7308ae6b4ee13712d49e2fe6088f3c1.json,,9da586f09ebb8490b6d97a952e9cc5771997fbf5d24e2e974d7bdaa36653f89e,1453174
EV-E0F01D039118,c539d056879a652fc90ef87d78d42247c61abc5b7f4eeab0be4c29560093a04e,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Gulf-of-Oman/20260913T235942909939Z_as7mevse/E031_GARD_pre_onset__search-Gulf-of-Oman.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Gulf%20of%20Oman,extracted,texts/c539d056879a652fc90ef87d78d42247c61abc5b7f4eeab0be4c29560093a04e.json,,6fa1e1afec4bde06041ef70a1c98328676224726359cb7407f9832498bae0a39,239090
EV-FCA2DAA3ECFB,f1c9436f737807ba325bed4ec31d3c6f41e1e6efc0fc513381b8f51f990aa49d,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Gulf-of-Oman/20260913T235942909939Z_as7mevse/E031_GARD_pre_onset__search-Gulf-of-Oman.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Gulf%20of%20Oman,extracted,texts/f1c9436f737807ba325bed4ec31d3c6f41e1e6efc0fc513381b8f51f990aa49d.json,,deeaae6d4316ecf79b333d62fd4d64b30e68ff1815b5b8569f89900d205c782d,2171581
EV-429D2199B7AD,29b9055d2c1f0dc7d8c8002190ac90ae07bd9104ec546095e3d62d1a436f5c16,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Hormuz/20260914T000014631346Z_w0jh8a54/E031_GARD_pre_onset__search-Hormuz.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Hormuz,extracted,texts/29b9055d2c1f0dc7d8c8002190ac90ae07bd9104ec546095e3d62d1a436f5c16.json,,b79c4b1fa3760ce02d0639b5741c7df34f783cb6bff232659a6a707fefc93083,239136
EV-54C91E8798B7,89599428d37760693a893626fddb7d6644d36bb3436baa1ad09cbcaa725d5e3b,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Hormuz/20260914T000014631346Z_w0jh8a54/E031_GARD_pre_onset__search-Hormuz.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Hormuz,extracted,texts/89599428d37760693a893626fddb7d6644d36bb3436baa1ad09cbcaa725d5e3b.json,,86d2ea5f3f5d0b467558c539c6898b35336b9789e1e2b09a2580f30b2a664e6a,3714065
EV-AA388FA19655,8444c30cdc9105be71001218bd80e8643863708286a1d10d237af757cd864254,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Iran/20260914T000047225784Z_sw9z27xj/E031_GARD_pre_onset__search-Iran.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/8444c30cdc9105be71001218bd80e8643863708286a1d10d237af757cd864254.json,,d72eb45ecb092bed8e2561727bd70e40c67eda4b67ada7bac614a7822ef45e3e,5184523
EV-10BFDAA819E8,b4cf0b104b2b3d50e14dc5e3833895cb01a440f7a67c187cd097997fbabfe242,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Iran/20260914T000047225784Z_sw9z27xj/E031_GARD_pre_onset__search-Iran__document-5839153848.html,E031,pre_onset,GARD,article_capture,https://gard.no/en/insights/the-polar-you-dont-always-get-what-you-pay-for/,extracted,texts/b4cf0b104b2b3d50e14dc5e3833895cb01a440f7a67c187cd097997fbabfe242.json,,89f7ca7fb91c07a1247b80d423225a63a9bc373a0e8c56883567b794efcc20c7,506563
EV-10BFDAA819E8,a36ba72735f811761e22b3c47eef2d7006aee58b2bc0e1a48dbc020eeb47185f,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Iran/20260914T000047225784Z_sw9z27xj/E031_GARD_pre_onset__search-Iran__document-5839153848.pdf,E031,pre_onset,GARD,article_capture,https://gard.no/en/insights/the-polar-you-dont-always-get-what-you-pay-for/,extracted,texts/a36ba72735f811761e22b3c47eef2d7006aee58b2bc0e1a48dbc020eeb47185f.json,,a4ab2c372bba037baf65476526190cc38095751734b6226ccbfdad582cdb746a,1607949
EV-D0E1F6527B62,0754ca3181f70b7a266282dd5c60426f130b1b692608601fc93f8d18438de723,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Iran/20260914T000047225784Z_sw9z27xj/E031_GARD_pre_onset__search-Iran__page-2.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/0754ca3181f70b7a266282dd5c60426f130b1b692608601fc93f8d18438de723.json,,aecfacb844e6a670b7bd845f14b7a1d740ca65c9a952e18b3660547d683877d6,5160993
EV-4282E3039324,2153dacbffd409dcf9130ac04758c467b11bf4823f5bbbe1be1d60cdf2cc5630,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-Persian-Gulf/20260914T000206275553Z_sxkyaz0n/E031_GARD_pre_onset__search-Persian-Gulf.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Persian%20Gulf,extracted,texts/2153dacbffd409dcf9130ac04758c467b11bf4823f5bbbe1be1d60cdf2cc5630.json,,eacbc947c4eb52323f6225463017727d871a1fc18a95dcacc60080d228933301,5252626
EV-F90FB33C57B5,ef1866b29a7fd089145bdd7f258d3b56be7933befe08b9a7eb1cd24c722b0a13,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-navigational-warning/20260914T000259872335Z_hpm83wb_/E031_GARD_pre_onset__search-navigational-warning.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/ef1866b29a7fd089145bdd7f258d3b56be7933befe08b9a7eb1cd24c722b0a13.json,,b26c09423d23d4e7c261c7dad9051a80e3dda4ce5d64cf4d0e830aba782f3d62,249583
EV-84DAC0A90E41,9d7edb49567274b782b7684b0d9e769cb781b034bfba421e335c24a347c65cd6,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-navigational-warning/20260914T000259872335Z_hpm83wb_/E031_GARD_pre_onset__search-navigational-warning.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/9d7edb49567274b782b7684b0d9e769cb781b034bfba421e335c24a347c65cd6.json,,681618eaeb1c0d1142fae6c2b4b7d648478b8a9263864d4e1e652bece14e3c6a,11251216
EV-88B23CC267CB,daf25c9bcbd928f1db8117f5e40836b9773dce566466ba90ce3a20c3e709d630,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/daf25c9bcbd928f1db8117f5e40836b9773dce566466ba90ce3a20c3e709d630.json,,78187af94bbaf6f828813ac684f405c29f92d85ca30c2e8369dc44ec30498da0,247295
EV-F417258285D5,a14ac529715c1a9428b05d1c403a24d8606475396f04a3796455cd2fa20b06cb,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/a14ac529715c1a9428b05d1c403a24d8606475396f04a3796455cd2fa20b06cb.json,,7f4df03c074e81cbb2448aa5f1ccc8f7b8fb0d49fa7d752ec830cb4dcb1cd60a,7848068
EV-4E605B65C075,d41fe5805cd70825949de41b5fd5c844a60a38b5cef26b42bde5b00e381da305,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-07102edbcb.html,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/21-2023-red-sea-buyback-charterers-liability-cover/,extracted,texts/d41fe5805cd70825949de41b5fd5c844a60a38b5cef26b42bde5b00e381da305.json,,1939cc36307f4788a3e40cf485d94609a3f3f2b7197a3cca18cb5a33fef4fec8,278024
EV-4E605B65C075,4ca00fe23766281124680201b5b54039917f685773db971832faa4759a8bf245,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-07102edbcb.pdf,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/21-2023-red-sea-buyback-charterers-liability-cover/,extracted,texts/4ca00fe23766281124680201b5b54039917f685773db971832faa4759a8bf245.json,,bf65408656d7bf1f711eb7e17c60ec65616565b5056ab6d95e146f76a4a02518,145949
EV-6C2CE69DC9FC,8f1c4f5c4e510d19bdb08048da43cebc333e18bce3f9286ed91baac5457220b4,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-21e9b063db.html,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/20-2023-red-sea-extension-of-cover-for-crew-liabilities/,extracted,texts/8f1c4f5c4e510d19bdb08048da43cebc333e18bce3f9286ed91baac5457220b4.json,,4a61d3908af90f1da163ebbd6f565c405e7259a4ffdce6b742a6eaf522813fc5,285272
EV-6C2CE69DC9FC,5f9e99b91f78418190ccf87d42321edcf1c4afa15124455d7da98bcf5f7dde50,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-21e9b063db.pdf,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/20-2023-red-sea-extension-of-cover-for-crew-liabilities/,extracted,texts/5f9e99b91f78418190ccf87d42321edcf1c4afa15124455d7da98bcf5f7dde50.json,,7700fa719a4752f765136c4c91f73f7c99d56467c75feb44a94fe7f75e7ea3e4,140951
EV-10BFDAA819E8,06b154a1548fee01edce9748b6531d3a49ac95386f49efc35150e7c54c8e7700,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-5839153848.html,E031,pre_onset,GARD,article_capture,https://gard.no/en/insights/the-polar-you-dont-always-get-what-you-pay-for/,extracted,texts/06b154a1548fee01edce9748b6531d3a49ac95386f49efc35150e7c54c8e7700.json,,89f7ca7fb91c07a1247b80d423225a63a9bc373a0e8c56883567b794efcc20c7,506563
EV-10BFDAA819E8,9a7e59720035bd57d123e49f4bab0be78e3599d1a22b7d12eee2ae5d0d09727c,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-5839153848.pdf,E031,pre_onset,GARD,article_capture,https://gard.no/en/insights/the-polar-you-dont-always-get-what-you-pay-for/,extracted,texts/9a7e59720035bd57d123e49f4bab0be78e3599d1a22b7d12eee2ae5d0d09727c.json,,f8537f1f20c992f15ff146b48af449d56a8d5b7e466881d90496cbe03c3c6010,1607971
EV-206D346F3F2A,6197a84e8d5c8dec72da13b69bc0b8a40b13c0616888537e8d5a6fc4c437b671,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-b28fdbe1a6.html,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/19-2023-notice-of-cancellation-for-war-risks/,extracted,texts/6197a84e8d5c8dec72da13b69bc0b8a40b13c0616888537e8d5a6fc4c437b671.json,,89d90f2cbe0d3e3f9a216eb5e0865f3925c682fcce035bc3c899bf37dab5e2c4,322072
EV-206D346F3F2A,b72166375dcc34fe44bca974f06e318d1f989c314f260378130199302b9c295a,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__document-b28fdbe1a6.pdf,E031,pre_onset,GARD,article_capture,https://gard.no/en/circulars/19-2023-notice-of-cancellation-for-war-risks/,extracted,texts/b72166375dcc34fe44bca974f06e318d1f989c314f260378130199302b9c295a.json,,e10b0b55eecf74ddbddc8a859651fb4098c82581452a8d0278e2fe01ddedc4f0,149660
EV-89FCF4A205F2,33f4c3a9df1fc5274e2b5f805c46a8b82acfefa59b07bf91c21ba70b4830add9,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-2.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/33f4c3a9df1fc5274e2b5f805c46a8b82acfefa59b07bf91c21ba70b4830add9.json,,2314a8420db895335fea206507de4b4932f71f958d85eff3e053ba331fbe6101,247108
EV-1A917DC38F32,8342ad60fd293f674edd2026b5ac5f9daf9bb58d0e6a77cb9b15b3786a941505,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-2.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/8342ad60fd293f674edd2026b5ac5f9daf9bb58d0e6a77cb9b15b3786a941505.json,,df5fd9284f9fe5785a32907f610768bb887c48ad7aa149443abf631411070bef,449145
EV-0E7F084C57C0,16bd70f7689222aeb10a16e5a60d553f82aab8a3e1a1afcb061b24f3b4b90873,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-3.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/16bd70f7689222aeb10a16e5a60d553f82aab8a3e1a1afcb061b24f3b4b90873.json,,49c11c2290744bb5c2b3afb938c95c20594e72271b4322b32cd519d155900897,241863
EV-B2380B3B7F4B,9c4c700b8655a8ab945bc1b707583e7f655a27ae5c303d9552cfdf71fb017e03,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-3.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/9c4c700b8655a8ab945bc1b707583e7f655a27ae5c303d9552cfdf71fb017e03.json,,c4c5bfacd06218e52ae576ba1cdb3bc530e33a8a61703b2cb6393d60db1e0901,4149797
EV-2F4BBD4004F9,5c313569fe0a1f22411afc534b558c09529abea247da1d48c7812bce2034f5a8,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-4.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/5c313569fe0a1f22411afc534b558c09529abea247da1d48c7812bce2034f5a8.json,,769aed36ea2bb6ef4c7e545823f7293720628f4987137f5c6503b79d65f7f4e8,242044
EV-EFCF1C650B83,40af5a3aa6f1658fe8fc1c019b6dc1754bda903a0a8a7cacfe83b65d0080a261,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-4.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/40af5a3aa6f1658fe8fc1c019b6dc1754bda903a0a8a7cacfe83b65d0080a261.json,,0ae347817c2ad0088b880262e7b49118be6f07a5d3985ae2e4e614ff4c6df578,480525
EV-4431D0098216,0cd0ea0c3848a7d8805b5e4749d2b5303c32d5379c287ce82c952a071fd09282,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-5.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/0cd0ea0c3848a7d8805b5e4749d2b5303c32d5379c287ce82c952a071fd09282.json,,bc5d1f6e244dfccea87ce7326167c4d6dd6f3e391b279cbc52bc159c89ad1424,243613
EV-666180691D32,9acfb3ecbd29c5eba4df65b1acfe931bc75b456af2028fb1d0f7a5b316f7f4b4,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-5.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/9acfb3ecbd29c5eba4df65b1acfe931bc75b456af2028fb1d0f7a5b316f7f4b4.json,,41ab955b7cd27f7e33ce8d14eb0966521d88424b3031f08f2108252afa21da20,484773
EV-77218136D9A3,8bd8aaf4a3690a72df950890c557457dbabb5db574769a40fdc3705f39b0a799,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-6.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/8bd8aaf4a3690a72df950890c557457dbabb5db574769a40fdc3705f39b0a799.json,,dc87dd8e471c07f9c4590d1c5b51f73d814500f393a0f908f36c256afbc4efdd,243007
EV-AA657C880124,d8a2b820ee55e6dacae81c0dd9c45704d33616469fe3c884dffbbbf5e4bc4f7a,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-6.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/d8a2b820ee55e6dacae81c0dd9c45704d33616469fe3c884dffbbbf5e4bc4f7a.json,,a1c309544364ca04ec9faceab870db9fabb2515ea0d1f8611def19b991fe059b,4620502
EV-A5EA5C92E3D4,48b8ad93872a8eafe5a4e8b1bde75c48e2415d3760d036285579ec617e99b5c9,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-7.html,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/48b8ad93872a8eafe5a4e8b1bde75c48e2415d3760d036285579ec617e99b5c9.json,,8f3e9da35705a2127e479572c0faef41fa86742bb3dfba079581bf7b181557cf,236848
EV-960B333D31FD,0a2c6f8dd847fc8b8e6a17ee687cf825833e791444e7237c440a5c1a802aabe3,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__search-war-risk/20260914T000405120896Z_r5po83mg/E031_GARD_pre_onset__search-war-risk__page-7.pdf,E031,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/0a2c6f8dd847fc8b8e6a17ee687cf825833e791444e7237c440a5c1a802aabe3.json,,6f41a684e28834f3c4ae0cb24d52ee0f04b484e18a46b0a52da85f6004519d91,1453169
EV-8AF3427E3B27,4a2e7d855d17de4afd74a9956fb009a4fdabfe68e952a65448a716a1bada528e,E031/IUA_JWC_LMA/onset/automated_pending/E031_IUA_JWC_LMA_onset__page-1/20260913T211755097365Z_sj2sl9_h/E031_IUA_JWC_LMA_onset__page-1.html,E031,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/4a2e7d855d17de4afd74a9956fb009a4fdabfe68e952a65448a716a1bada528e.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177056
EV-0831C44EB9E2,33cb29c5d7e4dda5b490a3c8a2a91abab4d24faa7e33b6fa35e2dfe20b2ff89e,E031/IUA_JWC_LMA/onset/automated_pending/E031_IUA_JWC_LMA_onset__page-1/20260913T211755097365Z_sj2sl9_h/E031_IUA_JWC_LMA_onset__page-1.pdf,E031,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/33cb29c5d7e4dda5b490a3c8a2a91abab4d24faa7e33b6fa35e2dfe20b2ff89e.json,,ecf65078f24e2a636f6e57951e50fb9e3ed729f42c0cc6e0b0c04bc6df39083b,1874087
EV-54C3E46E9D51,59ef0bdc4a83c328251bf9ea140b9595ae6898a5ae96ba08a66bb817cc7e41e2,E031/IUA_JWC_LMA/pre_onset/automated_pending/E031_IUA_JWC_LMA_pre_onset__page-1/20260913T211748448740Z_5f0qs8rw/E031_IUA_JWC_LMA_pre_onset__page-1.html,E031,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/59ef0bdc4a83c328251bf9ea140b9595ae6898a5ae96ba08a66bb817cc7e41e2.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177050
EV-D946B080E358,b1ef8a911334ce327b3af69e812c87a5cb457036f8e7df58b8efc7fdc653802a,E031/IUA_JWC_LMA/pre_onset/automated_pending/E031_IUA_JWC_LMA_pre_onset__page-1/20260913T211748448740Z_5f0qs8rw/E031_IUA_JWC_LMA_pre_onset__page-1.pdf,E031,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/b1ef8a911334ce327b3af69e812c87a5cb457036f8e7df58b8efc7fdc653802a.json,,a0b5fed609004aa85248c8d17716d3b288755c5ee9fc2590b9fd8bc09d076641,1873609
EV-523ADC41AAB4,9d3d9ddc231bb50f8010f57272a1b4bc24cd9d2525b892a1a228351295cc6f29,E031/MARAD/onset/automated_pending/E031_MARAD_onset__Arabian-Gulf/20260913T211526493266Z_e7diyuh6/E031_MARAD_onset__Arabian-Gulf.html,E031,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-02-28&field_msci_effective_date_value%5Bmax%5D=2024-03-13&keys=Arabian+Gulf,extracted,texts/9d3d9ddc231bb50f8010f57272a1b4bc24cd9d2525b892a1a228351295cc6f29.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
